,dialogue_id,turn_id,speaker_role,utterance,dialogue_acts,intents
998,banking_0666,banking_0666_001,Customer,"Oh! Yes, I wanna check my account. no, never mind. what do I do about a a stolen card? I let my friend borrow it and she never returned it.",['InformIntent'],ReportLostStolenCard
999,banking_0667,banking_0667_049,Customer,I was gonna I was gonna stupid can you because you know you see the cameras checking out so I I mean it's gonna prove that it was not me. So to do to dispute this,['InformIntent'],DisputeCharge
1000,banking_0668,banking_0668_009,Customer,I'd like for you to check my account balance.,['InformIntent'],CheckAccountBalance
1001,banking_0669,banking_0669_001,Customer,"Hi, I'm calling in to report that my account has been stolen.",['InformIntent'],ReportLostStolenCard
1002,banking_0670,banking_0670_025,Customer,OK and what time do they close?,['InformIntent'],GetBranchHours
1003,banking_0671,banking_0671_001,Customer,"yes. Hello. I need to make a transfer from my savings account to my checking account, please.",['InformIntent'],InternalFundsTransfer
1004,banking_0673,banking_0673_001,Customer,Oh yes! Good afternoon darling. I was calling to see if you guys can update my personal information.,['InformIntent'],UpdateStreetAddress
1005,banking_0674,banking_0674_008,Customer,I need to make some transfers between my saving and my checking account today.,['InformIntent'],InternalFundsTransfer
1006,banking_0674,banking_0674_036,Customer,actually Can you tell me cuz I'll know which one is the saving account obviously. Can you then give me the balance before we do anything please first?,['InformIntent'],CheckAccountBalance
1007,banking_0674,banking_0674_065,Customer,Oh I'm sure that there wasn't any fee between my two bank,['InformIntent'],AskAboutTransferFees
1008,banking_0675,banking_0675_003,Customer,I'm OK thank you. The reason that I'm calling is the brick and border location that I always go to it is actually closed for some reason. Do you know anything about that?,['InformIntent'],GetBranchInfo
1009,banking_0675,banking_0675_031,Customer,All right great thank you. do you know by any chance happen to know what days and what times they are open?,['InformIntent'],GetBranchHours
1010,banking_0676,banking_0676_001,Customer,Someone. I lost my credit card or someone stole it and I need to talk to somebody.,['InformIntent'],ReportLostStolenCard
1011,banking_0676,banking_0676_031,Customer,"So, can you tell if the Dollar Tree was the last charge on the card? Hopefully nobody else has been using it.",['InformIntent'],CheckTransactionHistory
1012,banking_0676,banking_0676_039,Customer,"Will you cancel that charge, too? I won't get charged for that, will I?",['InformIntent'],DisputeCharge
1013,banking_0677,banking_0677_001,Customer,"yeah, I got this letter in the mail and it says something about a my checking account has overdrawn. And I want to know what that's about?",['InformIntent'],ReportNotice
1014,banking_0677,banking_0677_028,Customer,"Well that's an option, if you could give me the link and I could go to it and set it up maybe.",['InformIntent'],SetUpOnlineBanking
1015,banking_0678,banking_0678_019,Customer,"I have a problem with my account. I'm looking, I bought a rug nineteen ninety-nine but on my bank statement it's saying twenty ninety-nine and I'm just wondering why. Did somebody, you know, put it in wrong or what because it it's not twenty ninety-nine. It's nineteen ninety-nine.",['InformIntent'],DisputeCharge
1016,banking_0679,banking_0679_003,Customer,Yeah I need to know what your ATM withdrawal limits are for the day.,['InformIntent'],GetWithdrawalLimit
1017,banking_0679,banking_0679_005,Customer,"OK, what's your typical ATM withdrawal fees?",['InformIntent'],AskAboutATMFees
1018,banking_0679,banking_0679_009,Customer,OK and it looks like it's from a different bank. is there a nearby ATM? I can give you the address of the place.,['InformIntent'],FindATM
1019,banking_0679,banking_0679_021,Customer,"no, it. Wait, is there a local branch nearby? Just in case I need to withdraw money over the limit.",['InformIntent'],FindBranch
1020,banking_0679,banking_0679_025,Customer,"Oh, OK. What's your hours?",['InformIntent'],GetBranchHours
1021,banking_0680,banking_0680_001,Customer,"Hey, Tabitha. How you doing? Please help me because I I need an ATM that I'm not gonna be charged fees for. And I'm like, you would think Google can help. But it can't help.",['InformIntent'],FindATM
1022,banking_0682,banking_0682_001,Customer,"Yes, my name is Sean Johnson and I need to do a wire transfer.",['InformIntent'],ExternalWireTransfer
1023,banking_0684,banking_0684_001,Customer,Hi Daisy. My name is George. I'm new to the area and have yet to open a local account. can I open an account today with you over the phone?,['InformIntent'],OpenBankingAccount
1024,banking_0685,banking_0685_001,Customer,"I'm not exactly sure what I need to do, but I don't know where my card is.",['InformIntent'],ReportLostStolenCard
1025,banking_0685,banking_0685_046,Customer,"I mean, if you can tell me the nearest branch to me, I m~, mostly go to ATMs, and I know where there's a really close ATM, but there's not a ban~, an actual bank with it.",[],FindBranch
1026,banking_0686,banking_0686_001,Customer,"Hi, Marie. I'm hoping you can help me get some info on where I can find a Intellibank branch near me. I haven't lived here long and don't know the area.",['InformIntent'],FindBranch
1027,banking_0686,banking_0686_011,Customer,"yeah, that's right. Oh also what are the hours at your customer service place where you are?",['InformIntent'],GetBranchHours
1028,banking_0687,banking_0687_001,Customer,yes. I just moved from out of town. could you help me with some local ATM machines please?,['InformIntent'],FindATM
1029,banking_0688,banking_0688_009,Customer,"Yes, I want to transfer my checking into my savings.",['InformIntent'],InternalFundsTransfer
1030,banking_0689,banking_0689_001,Customer,yes I need to make a wire transfer. Can you help me with that?,['InformIntent'],ExternalWireTransfer
1031,banking_0690,banking_0690_001,Customer,Hi yes. I was calling today to see if you can help me find a branch location near my place of residence.,['InformIntent'],FindBranch
1032,banking_0690,banking_0690_015,Customer,You know what I do apologize but that's not gonna work for me I need something that might be open a little later and maybe a little bit closer to my house. So can you just please help me find an ATM?,['InformIntent'],FindATM
1033,banking_0690,banking_0690_022,Customer,Well I do wanna make a cash deposit cuz that's one of the questions I was ask you if they do allow cash up to what amount can I actually deposit in an ATM?,['InformIntent'],AskAboutCashDeposits
1034,banking_0692,banking_0692_001,Customer,Hello my name is Darryl Walker. I need some addresses of local branches. I need to make changes to my account.,['InformIntent'],FindBranch
1035,banking_0692,banking_0692_003,Customer,Could you also tell me if they have any ATM machines inside or outside?,['InformIntent'],GetBranchInfo
1036,banking_0693,banking_0693_001,Customer,"Hi Daisy, I need to pay some bills, so I'd like to transfer some money.",['InformIntent'],ExternalWireTransfer
1037,banking_0693,banking_0693_039,Customer,Yes actually. Could you help me update my email address?,['InformIntent'],UpdateEmail
1038,banking_0693,banking_0693_052,Customer,Yeah could you really quickly just repeat my final checking account balance?,['InformIntent'],CheckAccountBalance
1039,banking_0694,banking_0694_001,Customer,"Hi, this is John Smith. I'm calling to check on my bank account. my balance in my checking account.",['InformIntent'],CheckAccountBalance
1040,banking_0695,banking_0695_001,Customer,"Hello, this Peter Davis calling. I wanna do a wire transfer .",['InformIntent'],ExternalWireTransfer
1041,banking_0695,banking_0695_090,Customer,I'm looking for nearest bank branch.,['InformIntent'],FindBranch
1042,banking_0698,banking_0698_001,Customer,Yes I need to transfer some money to my mom's bank account.,['InformIntent'],ExternalWireTransfer
1043,banking_0698,banking_0698_050,Customer,I'm also having a problem with my savings accounts there's a transfer I don't recognize.,['InformIntent'],DisputeCharge
1044,banking_0699,banking_0699_001,Customer,"Yes, I need to close an account and trying to that balance.",['InformIntent'],CloseBankAccount
1045,banking_0699,banking_0699_020,Customer,could you possibly transfer that balance to a new account at a new bank for me?,['InformIntent'],ExternalWireTransfer
1046,banking_0700,banking_0700_048,Customer,"Well, I was just wondering what my total balance is now on my savings account.",['InformIntent'],CheckAccountBalance
1047,banking_0700,banking_0700_058,Customer,"Oh, OK. I can make a withdrawal. That sounds good, but I'm old and I don't know if I'm gonna be able to make it to this place to withdrawal in time. What are your hours of operation?",['InformIntent'],GetBranchHours
1048,banking_0701,banking_0701_003,Customer,"I'm doing pretty good. I need some help please. I need to transfer some money to my brother's account. he also has account with you all as well. So it's you know, within the same bank.",['InformIntent'],ExternalWireTransfer
1049,banking_0701,banking_0701_029,Customer,"well, do you think that maybe you could help find me an ATM over near where he lives. I'll just ride over there and take out the cash and give it to him instead of trying to transfer it to his account. and I'll probably end up finding that paper when I come back from doing all that.",['InformIntent'],FindATM
